# ctau,m1,m0,ms,eff_lowet,eff_highet,eff_lowet_error,eff_highet_error
8.577e+00,9.790e+02,9.590e+02,2.000e+03,5.132e-08,0.000e+00,2.566e-08,0.000e+00
1.000e+01,9.790e+02,9.590e+02,2.000e+03,6.415e-08,0.000e+00,2.869e-08,0.000e+00
1.000e-01,1.220e+02,9.200e+01,2.500e+02,3.517e-10,2.138e-09,3.517e-10,1.319e-09
1.166e-01,1.220e+02,9.200e+01,2.500e+02,3.517e-10,2.138e-09,3.517e-10,1.319e-09
1.359e-01,1.220e+02,9.200e+01,2.500e+02,2.498e-08,2.072e-07,2.463e-08,2.057e-07
1.585e-01,1.220e+02,9.200e+01,2.500e+02,3.517e-10,2.138e-09,3.517e-10,1.319e-09
1.848e-01,1.220e+02,9.200e+01,2.500e+02,3.733e-09,1.226e-08,3.399e-09,1.065e-08
2.154e-01,1.220e+02,9.200e+01,2.500e+02,8.138e-08,8.784e-07,6.154e-08,7.020e-07
2.512e-01,1.220e+02,9.200e+01,2.500e+02,1.614e-08,1.808e-07,1.260e-08,1.791e-07
2.929e-01,1.220e+02,9.200e+01,2.500e+02,4.810e-07,6.694e-07,4.223e-07,6.139e-07
3.415e-01,1.220e+02,9.200e+01,2.500e+02,8.698e-09,5.277e-09,5.912e-09,2.829e-09
3.981e-01,1.220e+02,9.200e+01,2.500e+02,1.339e-07,7.619e-07,7.735e-08,6.745e-07
4.642e-01,1.220e+02,9.200e+01,2.500e+02,3.517e-10,2.138e-09,3.517e-10,1.319e-09
5.412e-01,1.220e+02,9.200e+01,2.500e+02,5.817e-07,8.333e-07,5.073e-07,6.461e-07
6.310e-01,1.220e+02,9.200e+01,2.500e+02,1.341e-07,8.610e-07,6.883e-08,6.947e-07
7.356e-01,1.220e+02,9.200e+01,2.500e+02,3.346e-06,1.688e-06,2.643e-06,1.109e-06
8.577e-01,1.220e+02,9.200e+01,2.500e+02,1.545e-06,3.968e-08,1.534e-06,3.094e-08
1.000e+00,1.220e+02,9.200e+01,2.500e+02,3.706e-06,1.781e-06,2.775e-06,9.519e-07
1.166e+00,1.220e+02,9.200e+01,2.500e+02,1.653e-06,1.308e-07,1.619e-06,1.218e-07
1.359e+00,1.220e+02,9.200e+01,2.500e+02,7.797e-08,5.193e-08,5.851e-08,2.692e-08
1.585e+00,1.220e+02,9.200e+01,2.500e+02,1.796e-07,5.039e-09,1.562e-07,5.039e-09
1.848e+00,1.220e+02,9.200e+01,2.500e+02,4.978e-08,1.279e-07,3.909e-08,1.261e-07
2.154e+00,1.220e+02,9.200e+01,2.500e+02,6.317e-08,6.968e-08,4.104e-08,6.421e-08
2.512e+00,1.220e+02,9.200e+01,2.500e+02,2.896e-07,3.954e-09,2.658e-07,2.796e-09
2.929e+00,1.220e+02,9.200e+01,2.500e+02,1.770e-08,2.102e-08,1.184e-08,1.731e-08
3.415e+00,1.220e+02,9.200e+01,2.500e+02,2.933e-07,6.572e-08,1.859e-07,4.150e-08
3.981e+00,1.220e+02,9.200e+01,2.500e+02,8.578e-07,1.339e-07,6.199e-07,9.750e-08
4.642e+00,1.220e+02,9.200e+01,2.500e+02,2.658e-08,0.000e+00,1.817e-08,0.000e+00
5.412e+00,1.220e+02,9.200e+01,2.500e+02,1.943e-06,4.644e-07,1.787e-06,4.644e-07
6.310e+00,1.220e+02,9.200e+01,2.500e+02,1.155e-07,0.000e+00,3.849e-08,0.000e+00
7.356e+00,1.220e+02,9.200e+01,2.500e+02,7.460e-08,2.971e-08,3.055e-08,2.125e-08
8.577e+00,1.220e+02,9.200e+01,2.500e+02,1.283e-07,0.000e+00,4.057e-08,0.000e+00
1.000e+01,1.220e+02,9.200e+01,2.500e+02,2.181e-07,0.000e+00,5.290e-08,0.000e+00
1.000e-01,2.440e+02,2.140e+02,5.000e+02,0.000e+00,7.679e-10,0.000e+00,5.535e-10
1.166e-01,2.440e+02,2.140e+02,5.000e+02,0.000e+00,7.679e-10,0.000e+00,5.535e-10
1.359e-01,2.440e+02,2.140e+02,5.000e+02,0.000e+00,7.679e-10,0.000e+00,5.535e-10
1.585e-01,2.440e+02,2.140e+02,5.000e+02,0.000e+00,7.679e-10,0.000e+00,5.535e-10
1.848e-01,2.440e+02,2.140e+02,5.000e+02,1.298e-07,1.247e-06,1.298e-07,1.247e-06
2.154e-01,2.440e+02,2.140e+02,5.000e+02,1.479e-08,3.155e-07,1.479e-08,3.131e-07
2.512e-01,2.440e+02,2.140e+02,5.000e+02,1.060e-08,9.761e-09,1.060e-08,5.789e-09
2.929e-01,2.440e+02,2.140e+02,5.000e+02,1.477e-08,9.583e-09,1.139e-08,5.731e-09
3.415e-01,2.440e+02,2.140e+02,5.000e+02,4.368e-07,1.304e-07,4.186e-07,9.444e-08
3.981e-01,2.440e+02,2.140e+02,5.000e+02,0.000e+00,4.722e-09,0.000e+00,2.850e-09
4.642e-01,2.440e+02,2.140e+02,5.000e+02,1.950e-06,1.438e-07,1.890e-06,9.415e-08
5.412e-01,2.440e+02,2.140e+02,5.000e+02,1.575e-06,4.517e-06,1.541e-06,4.418e-06
6.310e-01,2.440e+02,2.140e+02,5.000e+02,1.313e-06,1.032e-06,7.862e-07,6.967e-07
7.356e-01,2.440e+02,2.140e+02,5.000e+02,1.970e-06,8.449e-08,1.890e-06,5.302e-08
8.577e-01,2.440e+02,2.140e+02,5.000e+02,1.720e-06,7.358e-07,1.536e-06,6.720e-07
1.000e+00,2.440e+02,2.140e+02,5.000e+02,1.046e-06,1.394e-06,6.348e-07,1.250e-06
1.166e+00,2.440e+02,2.140e+02,5.000e+02,3.246e-06,2.583e-07,2.361e-06,1.406e-07
1.359e+00,2.440e+02,2.140e+02,5.000e+02,3.516e-07,2.557e-07,2.923e-07,1.642e-07
1.585e+00,2.440e+02,2.140e+02,5.000e+02,7.650e-06,5.798e-07,3.979e-06,4.315e-07
1.848e+00,2.440e+02,2.140e+02,5.000e+02,1.524e-07,2.291e-08,7.171e-08,1.142e-08
2.154e+00,2.440e+02,2.140e+02,5.000e+02,4.548e-07,2.676e-08,2.645e-07,1.283e-08
2.512e+00,2.440e+02,2.140e+02,5.000e+02,3.475e-06,1.149e-06,2.787e-06,8.129e-07
2.929e+00,2.440e+02,2.140e+02,5.000e+02,4.812e-06,2.805e-07,2.756e-06,1.748e-07
3.415e+00,2.440e+02,2.140e+02,5.000e+02,6.130e-08,1.739e-09,3.999e-08,1.739e-09
3.981e+00,2.440e+02,2.140e+02,5.000e+02,4.646e-07,5.001e-08,4.188e-07,4.525e-08
4.642e+00,2.440e+02,2.140e+02,5.000e+02,3.401e-07,2.619e-08,2.210e-07,1.936e-08
5.412e+00,2.440e+02,2.140e+02,5.000e+02,1.126e-07,3.149e-07,3.675e-08,3.131e-07
6.310e+00,2.440e+02,2.140e+02,5.000e+02,7.840e-08,3.650e-09,3.683e-08,3.650e-09
7.356e+00,2.440e+02,2.140e+02,5.000e+02,7.329e-08,9.219e-08,3.011e-08,9.219e-08
8.577e+00,2.440e+02,2.140e+02,5.000e+02,1.303e-07,9.399e-08,4.940e-08,9.221e-08
1.000e+01,2.440e+02,2.140e+02,5.000e+02,1.642e-07,0.000e+00,4.560e-08,0.000e+00
1.000e-01,3.670e+02,3.370e+02,7.500e+02,0.000e+00,3.081e-10,0.000e+00,3.081e-10
1.166e-01,3.670e+02,3.370e+02,7.500e+02,0.000e+00,3.081e-10,0.000e+00,3.081e-10
1.359e-01,3.670e+02,3.370e+02,7.500e+02,0.000e+00,3.081e-10,0.000e+00,3.081e-10
1.585e-01,3.670e+02,3.370e+02,7.500e+02,5.909e-08,6.124e-07,5.909e-08,6.121e-07
1.848e-01,3.670e+02,3.370e+02,7.500e+02,3.381e-09,1.089e-08,3.381e-09,1.058e-08
2.154e-01,3.670e+02,3.370e+02,7.500e+02,0.000e+00,3.081e-10,0.000e+00,3.081e-10
2.512e-01,3.670e+02,3.370e+02,7.500e+02,1.673e-08,8.158e-08,1.323e-08,7.949e-08
2.929e-01,3.670e+02,3.370e+02,7.500e+02,6.894e-07,5.925e-07,6.819e-07,5.799e-07
3.415e-01,3.670e+02,3.370e+02,7.500e+02,4.313e-08,8.523e-08,2.953e-08,7.958e-08
3.981e-01,3.670e+02,3.370e+02,7.500e+02,2.045e-08,1.280e-07,1.617e-08,1.240e-07
4.642e-01,3.670e+02,3.370e+02,7.500e+02,1.785e-06,4.491e-06,1.734e-06,4.275e-06
5.412e-01,3.670e+02,3.370e+02,7.500e+02,4.555e-07,6.475e-08,4.198e-07,4.793e-08
6.310e-01,3.670e+02,3.370e+02,7.500e+02,2.466e-07,1.960e-06,1.331e-07,1.426e-06
7.356e-01,3.670e+02,3.370e+02,7.500e+02,1.260e-07,4.640e-07,5.747e-08,3.377e-07
8.577e-01,3.670e+02,3.370e+02,7.500e+02,2.734e-06,2.257e-06,2.587e-06,1.561e-06
1.000e+00,3.670e+02,3.370e+02,7.500e+02,2.510e-06,1.696e-06,2.148e-06,1.604e-06
1.166e+00,3.670e+02,3.370e+02,7.500e+02,6.176e-07,1.087e-06,5.228e-07,1.068e-06
1.359e+00,3.670e+02,3.370e+02,7.500e+02,6.099e-07,6.418e-07,5.556e-07,5.604e-07
1.585e+00,3.670e+02,3.370e+02,7.500e+02,2.057e-06,1.665e-07,1.891e-06,9.666e-08
1.848e+00,3.670e+02,3.370e+02,7.500e+02,2.800e-08,1.021e-07,1.696e-08,8.120e-08
2.154e+00,3.670e+02,3.370e+02,7.500e+02,8.425e-08,1.108e-08,5.211e-08,9.310e-09
2.512e+00,3.670e+02,3.370e+02,7.500e+02,1.344e-06,3.143e-07,1.277e-06,3.072e-07
2.929e+00,3.670e+02,3.370e+02,7.500e+02,1.781e-06,1.283e-07,1.541e-06,9.711e-08
3.415e+00,3.670e+02,3.370e+02,7.500e+02,1.539e-08,0.000e+00,1.473e-08,0.000e+00
3.981e+00,3.670e+02,3.370e+02,7.500e+02,1.652e-08,1.302e-07,1.563e-08,1.241e-07
4.642e+00,3.670e+02,3.370e+02,7.500e+02,7.362e-08,9.219e-08,3.444e-08,9.219e-08
5.412e+00,3.670e+02,3.370e+02,7.500e+02,4.668e-08,1.907e-08,2.340e-08,1.720e-08
6.310e+00,3.670e+02,3.370e+02,7.500e+02,6.415e-08,1.739e-09,2.869e-08,1.739e-09
7.356e+00,3.670e+02,3.370e+02,7.500e+02,1.992e-07,7.031e-08,7.230e-08,6.438e-08
8.577e+00,3.670e+02,3.370e+02,7.500e+02,5.182e-07,5.121e-08,4.196e-07,4.540e-08
1.000e+01,3.670e+02,3.370e+02,7.500e+02,1.026e-07,0.000e+00,3.629e-08,0.000e+00
1.000e-01,4.890e+02,4.590e+02,1.000e+03,0.000e+00,0.000e+00,0.000e+00,0.000e+00
1.166e-01,4.890e+02,4.590e+02,1.000e+03,0.000e+00,0.000e+00,0.000e+00,0.000e+00
1.359e-01,4.890e+02,4.590e+02,1.000e+03,0.000e+00,0.000e+00,0.000e+00,0.000e+00
1.585e-01,4.890e+02,4.590e+02,1.000e+03,0.000e+00,0.000e+00,0.000e+00,0.000e+00
1.848e-01,4.890e+02,4.590e+02,1.000e+03,0.000e+00,0.000e+00,0.000e+00,0.000e+00
2.154e-01,4.890e+02,4.590e+02,1.000e+03,0.000e+00,0.000e+00,0.000e+00,0.000e+00
2.512e-01,4.890e+02,4.590e+02,1.000e+03,4.173e-09,1.799e-09,4.173e-09,1.799e-09
2.929e-01,4.890e+02,4.590e+02,1.000e+03,4.173e-09,3.776e-09,4.173e-09,2.673e-09
3.415e-01,4.890e+02,4.590e+02,1.000e+03,1.307e-07,5.931e-09,1.307e-07,3.424e-09
3.981e-01,4.890e+02,4.590e+02,1.000e+03,1.951e-07,1.300e-08,1.577e-07,5.554e-09
4.642e-01,4.890e+02,4.590e+02,1.000e+03,1.816e-08,9.530e-09,1.090e-08,4.266e-09
5.412e-01,4.890e+02,4.590e+02,1.000e+03,4.338e-07,5.576e-08,4.183e-07,4.537e-08
6.310e-01,4.890e+02,4.590e+02,1.000e+03,2.189e-06,1.392e-07,1.911e-06,9.725e-08
7.356e-01,4.890e+02,4.590e+02,1.000e+03,4.640e-08,1.690e-08,3.669e-08,6.989e-09
8.577e-01,4.890e+02,4.590e+02,1.000e+03,7.363e-07,6.833e-08,5.526e-07,5.156e-08
1.000e+00,4.890e+02,4.590e+02,1.000e+03,2.231e-06,1.046e-07,1.260e-06,6.399e-08
1.166e+00,4.890e+02,4.590e+02,1.000e+03,1.100e-07,1.205e-08,5.530e-08,7.395e-09
1.359e+00,4.890e+02,4.590e+02,1.000e+03,2.759e-07,1.976e-08,1.773e-07,1.120e-08
1.585e+00,4.890e+02,4.590e+02,1.000e+03,6.711e-07,6.614e-08,5.519e-07,5.110e-08
1.848e+00,4.890e+02,4.590e+02,1.000e+03,1.056e-06,1.734e-07,5.208e-07,9.671e-08
2.154e+00,4.890e+02,4.590e+02,1.000e+03,1.555e-06,3.034e-08,1.534e-06,3.034e-08
2.512e+00,4.890e+02,4.590e+02,1.000e+03,3.639e-07,3.173e-08,1.562e-07,1.817e-08
2.929e+00,4.890e+02,4.590e+02,1.000e+03,6.498e-07,5.408e-08,5.512e-07,5.056e-08
3.415e+00,4.890e+02,4.590e+02,1.000e+03,4.271e-06,1.446e-07,2.705e-06,8.360e-08
3.981e+00,4.890e+02,4.590e+02,1.000e+03,2.576e-07,3.758e-09,2.103e-07,2.660e-09
4.642e+00,4.890e+02,4.590e+02,1.000e+03,1.999e-06,5.380e-08,1.966e-06,5.380e-08
5.412e+00,4.890e+02,4.590e+02,1.000e+03,1.198e-07,0.000e+00,6.447e-08,0.000e+00
6.310e+00,4.890e+02,4.590e+02,1.000e+03,7.961e-08,0.000e+00,3.942e-08,0.000e+00
7.356e+00,4.890e+02,4.590e+02,1.000e+03,1.053e-06,5.043e-08,5.914e-07,5.043e-08
8.577e+00,4.890e+02,4.590e+02,1.000e+03,4.869e-08,0.000e+00,2.445e-08,0.000e+00
1.000e+01,4.890e+02,4.590e+02,1.000e+03,1.487e-07,0.000e+00,4.306e-08,0.000e+00
1.000e-01,6.120e+02,5.820e+02,1.250e+03,7.035e-10,2.168e-09,4.974e-10,1.533e-09
1.166e-01,6.120e+02,5.820e+02,1.250e+03,7.035e-10,2.168e-09,4.974e-10,1.533e-09
1.359e-01,6.120e+02,5.820e+02,1.250e+03,7.035e-10,2.168e-09,4.974e-10,1.533e-09
1.585e-01,6.120e+02,5.820e+02,1.250e+03,7.035e-10,2.168e-09,4.974e-10,1.533e-09
1.848e-01,6.120e+02,5.820e+02,1.250e+03,7.035e-10,2.168e-09,4.974e-10,1.533e-09
2.154e-01,6.120e+02,5.820e+02,1.250e+03,7.035e-10,2.168e-09,4.974e-10,1.533e-09
2.512e-01,6.120e+02,5.820e+02,1.250e+03,1.230e-08,6.977e-08,8.835e-09,6.497e-08
2.929e-01,6.120e+02,5.820e+02,1.250e+03,1.130e-08,9.184e-09,1.061e-08,5.626e-09
3.415e-01,6.120e+02,5.820e+02,1.250e+03,3.700e-08,1.324e-08,3.630e-08,9.436e-09
3.981e-01,6.120e+02,5.820e+02,1.250e+03,4.525e-09,2.883e-09,4.188e-09,2.101e-09
4.642e-01,6.120e+02,5.820e+02,1.250e+03,4.384e-07,9.160e-08,4.184e-07,5.772e-08
5.412e-01,6.120e+02,5.820e+02,1.250e+03,3.253e-07,8.848e-08,2.919e-07,8.349e-08
6.310e-01,6.120e+02,5.820e+02,1.250e+03,8.530e-08,2.115e-08,5.317e-08,1.100e-08
7.356e-01,6.120e+02,5.820e+02,1.250e+03,6.064e-08,1.127e-08,3.761e-08,5.677e-09
8.577e-01,6.120e+02,5.820e+02,1.250e+03,9.728e-09,7.744e-09,5.961e-09,3.568e-09
1.000e+00,6.120e+02,5.820e+02,1.250e+03,3.477e-06,9.953e-08,2.434e-06,5.920e-08
1.166e+00,6.120e+02,5.820e+02,1.250e+03,2.959e-07,1.971e-08,2.129e-07,8.103e-09
1.359e+00,6.120e+02,5.820e+02,1.250e+03,9.541e-07,1.018e-07,5.954e-07,6.389e-08
1.585e+00,6.120e+02,5.820e+02,1.250e+03,2.973e-08,1.564e-08,1.524e-08,6.970e-09
1.848e+00,6.120e+02,5.820e+02,1.250e+03,2.384e-06,2.218e-07,2.277e-06,1.256e-07
2.154e+00,6.120e+02,5.820e+02,1.250e+03,2.376e-06,6.369e-08,1.916e-06,5.041e-08
2.512e+00,6.120e+02,5.820e+02,1.250e+03,1.340e-06,5.448e-08,9.266e-07,4.517e-08
2.929e+00,6.120e+02,5.820e+02,1.250e+03,5.598e-08,5.753e-09,5.016e-08,3.325e-09
3.415e+00,6.120e+02,5.820e+02,1.250e+03,1.942e-06,5.881e-08,1.890e-06,5.017e-08
3.981e+00,6.120e+02,5.820e+02,1.250e+03,2.605e-07,7.190e-08,2.103e-07,6.513e-08
4.642e+00,6.120e+02,5.820e+02,1.250e+03,3.023e-07,0.000e+00,2.154e-07,0.000e+00
5.412e+00,6.120e+02,5.820e+02,1.250e+03,4.268e-07,3.598e-09,2.135e-07,2.544e-09
6.310e+00,6.120e+02,5.820e+02,1.250e+03,1.340e-07,3.776e-09,6.163e-08,2.673e-09
7.356e+00,6.120e+02,5.820e+02,1.250e+03,2.620e-07,1.528e-08,1.414e-07,1.345e-08
8.577e+00,6.120e+02,5.820e+02,1.250e+03,1.833e-07,0.000e+00,7.068e-08,0.000e+00
1.000e+01,6.120e+02,5.820e+02,1.250e+03,1.971e-07,1.505e-08,6.633e-08,1.505e-08
1.000e-01,7.340e+02,7.040e+02,1.500e+03,0.000e+00,3.081e-10,0.000e+00,3.081e-10
1.166e-01,7.340e+02,7.040e+02,1.500e+03,0.000e+00,3.081e-10,0.000e+00,3.081e-10
1.359e-01,7.340e+02,7.040e+02,1.500e+03,0.000e+00,3.081e-10,0.000e+00,3.081e-10
1.585e-01,7.340e+02,7.040e+02,1.500e+03,0.000e+00,3.081e-10,0.000e+00,3.081e-10
1.848e-01,7.340e+02,7.040e+02,1.500e+03,0.000e+00,3.081e-10,0.000e+00,3.081e-10
2.154e-01,7.340e+02,7.040e+02,1.500e+03,0.000e+00,3.081e-10,0.000e+00,3.081e-10
2.512e-01,7.340e+02,7.040e+02,1.500e+03,0.000e+00,3.081e-10,0.000e+00,3.081e-10
2.929e-01,7.340e+02,7.040e+02,1.500e+03,5.093e-09,4.084e-09,4.273e-09,2.691e-09
3.415e-01,7.340e+02,7.040e+02,1.500e+03,0.000e+00,3.081e-10,0.000e+00,3.081e-10
3.981e-01,7.340e+02,7.040e+02,1.500e+03,4.851e-09,2.107e-09,4.228e-09,1.825e-09
4.642e-01,7.340e+02,7.040e+02,1.500e+03,1.264e-07,1.267e-06,1.122e-07,1.258e-06
5.412e-01,7.340e+02,7.040e+02,1.500e+03,2.420e-07,9.540e-07,1.759e-07,9.502e-07
6.310e-01,7.340e+02,7.040e+02,1.500e+03,2.486e-06,1.071e-07,2.287e-06,1.009e-07
7.356e-01,7.340e+02,7.040e+02,1.500e+03,2.398e-06,4.322e-07,2.278e-06,3.291e-07
8.577e-01,7.340e+02,7.040e+02,1.500e+03,5.184e-07,6.517e-08,4.217e-07,4.628e-08
1.000e+00,7.340e+02,7.040e+02,1.500e+03,3.190e-06,1.724e-07,1.935e-06,9.942e-08
1.166e+00,7.340e+02,7.040e+02,1.500e+03,5.489e-07,4.726e-08,4.381e-07,4.502e-08
1.359e+00,7.340e+02,7.040e+02,1.500e+03,1.310e-07,1.432e-08,6.081e-08,7.480e-09
1.585e+00,7.340e+02,7.040e+02,1.500e+03,2.173e-07,1.278e-06,1.249e-07,1.258e-06
1.848e+00,7.340e+02,7.040e+02,1.500e+03,3.929e-06,1.746e-06,2.675e-06,1.607e-06
2.154e+00,7.340e+02,7.040e+02,1.500e+03,1.101e-07,1.505e-08,7.144e-08,1.505e-08
2.512e+00,7.340e+02,7.040e+02,1.500e+03,1.581e-06,1.799e-09,1.128e-06,1.799e-09
2.929e+00,7.340e+02,7.040e+02,1.500e+03,9.793e-08,1.799e-09,6.152e-08,1.799e-09
3.415e+00,7.340e+02,7.040e+02,1.500e+03,8.205e-08,1.205e-08,5.316e-08,7.395e-09
3.981e+00,7.340e+02,7.040e+02,1.500e+03,9.134e-08,3.716e-09,5.733e-08,2.633e-09
4.642e+00,7.340e+02,7.040e+02,1.500e+03,1.572e-07,5.039e-09,5.937e-08,5.039e-09
5.412e+00,7.340e+02,7.040e+02,1.500e+03,2.494e-06,1.080e-07,2.010e-06,7.029e-08
6.310e+00,7.340e+02,7.040e+02,1.500e+03,2.342e-06,1.026e-07,2.277e-06,1.009e-07
7.356e+00,7.340e+02,7.040e+02,1.500e+03,1.673e-06,4.417e-06,1.542e-06,4.417e-06
8.577e+00,7.340e+02,7.040e+02,1.500e+03,2.501e-06,1.003e-07,1.967e-06,7.090e-08
1.000e+01,7.340e+02,7.040e+02,1.500e+03,1.681e-07,0.000e+00,6.880e-08,0.000e+00
1.000e-01,8.570e+02,8.270e+02,1.750e+03,0.000e+00,0.000e+00,0.000e+00,0.000e+00
1.166e-01,8.570e+02,8.270e+02,1.750e+03,0.000e+00,0.000e+00,0.000e+00,0.000e+00
1.359e-01,8.570e+02,8.270e+02,1.750e+03,0.000e+00,0.000e+00,0.000e+00,0.000e+00
1.585e-01,8.570e+02,8.270e+02,1.750e+03,0.000e+00,0.000e+00,0.000e+00,0.000e+00
1.848e-01,8.570e+02,8.270e+02,1.750e+03,0.000e+00,0.000e+00,0.000e+00,0.000e+00
2.154e-01,8.570e+02,8.270e+02,1.750e+03,0.000e+00,0.000e+00,0.000e+00,0.000e+00
2.512e-01,8.570e+02,8.270e+02,1.750e+03,0.000e+00,0.000e+00,0.000e+00,0.000e+00
2.929e-01,8.570e+02,8.270e+02,1.750e+03,0.000e+00,1.977e-09,0.000e+00,1.977e-09
3.415e-01,8.570e+02,8.270e+02,1.750e+03,6.781e-10,0.000e+00,6.781e-10,0.000e+00
3.981e-01,8.570e+02,8.270e+02,1.750e+03,0.000e+00,5.931e-09,0.000e+00,3.424e-09
4.642e-01,8.570e+02,8.270e+02,1.750e+03,5.904e-09,1.959e-09,5.904e-09,1.959e-09
5.412e-01,8.570e+02,8.270e+02,1.750e+03,5.281e-08,1.052e-08,3.734e-08,6.083e-09
6.310e-01,8.570e+02,8.270e+02,1.750e+03,7.938e-07,6.151e-08,5.875e-07,5.128e-08
7.356e-01,8.570e+02,8.270e+02,1.750e+03,7.788e-08,6.802e-07,5.829e-08,6.712e-07
8.577e-01,8.570e+02,8.270e+02,1.750e+03,3.969e-07,2.099e-07,3.699e-07,2.024e-07
1.000e+00,8.570e+02,8.270e+02,1.750e+03,4.393e-07,5.703e-08,4.184e-07,4.557e-08
1.166e+00,8.570e+02,8.270e+02,1.750e+03,3.086e-06,1.651e-07,2.113e-06,8.954e-08
1.359e+00,8.570e+02,8.270e+02,1.750e+03,1.354e-06,1.865e-07,1.116e-06,1.791e-07
1.585e+00,8.570e+02,8.270e+02,1.750e+03,3.662e-07,9.619e-08,2.958e-07,8.361e-08
1.848e+00,8.570e+02,8.270e+02,1.750e+03,9.846e-08,8.516e-08,4.870e-08,7.673e-08
2.154e+00,8.570e+02,8.270e+02,1.750e+03,4.209e-06,1.103e-07,2.679e-06,7.078e-08
2.512e+00,8.570e+02,8.270e+02,1.750e+03,1.257e-07,3.605e-08,5.680e-08,3.239e-08
2.929e+00,8.570e+02,8.270e+02,1.750e+03,3.509e-07,9.770e-08,2.916e-07,8.373e-08
3.415e+00,8.570e+02,8.270e+02,1.750e+03,1.440e-06,1.900e-08,1.117e-06,1.530e-08
3.981e+00,8.570e+02,8.270e+02,1.750e+03,1.900e-06,1.237e-07,1.633e-06,1.217e-07
4.642e+00,8.570e+02,8.270e+02,1.750e+03,1.744e-06,3.429e-08,1.536e-06,3.047e-08
5.412e+00,8.570e+02,8.270e+02,1.750e+03,8.568e-08,1.505e-08,5.216e-08,1.505e-08
6.310e+00,8.570e+02,8.270e+02,1.750e+03,2.834e-07,1.977e-09,1.668e-07,1.977e-09
7.356e+00,8.570e+02,8.270e+02,1.750e+03,1.461e-07,0.000e+00,6.697e-08,0.000e+00
8.577e+00,8.570e+02,8.270e+02,1.750e+03,1.487e-07,0.000e+00,4.306e-08,0.000e+00
1.000e+01,8.570e+02,8.270e+02,1.750e+03,9.806e-08,0.000e+00,3.459e-08,0.000e+00
1.000e-01,9.790e+02,9.490e+02,2.000e+03,3.517e-10,1.084e-09,3.517e-10,1.084e-09
1.166e-01,9.790e+02,9.490e+02,2.000e+03,3.517e-10,1.084e-09,3.517e-10,1.084e-09
1.359e-01,9.790e+02,9.490e+02,2.000e+03,3.517e-10,1.084e-09,3.517e-10,1.084e-09
1.585e-01,9.790e+02,9.490e+02,2.000e+03,3.517e-10,1.084e-09,3.517e-10,1.084e-09
1.848e-01,9.790e+02,9.490e+02,2.000e+03,3.517e-10,1.084e-09,3.517e-10,1.084e-09
2.154e-01,9.790e+02,9.490e+02,2.000e+03,2.179e-08,8.063e-08,2.179e-08,8.063e-08
2.512e-01,9.790e+02,9.490e+02,2.000e+03,3.517e-10,1.084e-09,3.517e-10,1.084e-09
2.929e-01,9.790e+02,9.490e+02,2.000e+03,8.698e-09,4.683e-09,5.912e-09,2.766e-09
3.415e-01,9.790e+02,9.490e+02,2.000e+03,3.517e-10,1.084e-09,3.517e-10,1.084e-09
3.981e-01,9.790e+02,9.490e+02,2.000e+03,1.604e-08,9.899e-09,1.143e-08,5.806e-09
4.642e-01,9.790e+02,9.490e+02,2.000e+03,2.743e-08,6.711e-09,2.642e-08,4.290e-09
5.412e-01,9.790e+02,9.490e+02,2.000e+03,1.512e-08,1.188e-08,1.140e-08,6.133e-09
6.310e-01,9.790e+02,9.490e+02,2.000e+03,6.695e-08,1.061e-08,5.855e-08,4.402e-09
7.356e-01,9.790e+02,9.490e+02,2.000e+03,5.645e-07,6.158e-08,5.479e-07,5.064e-08
8.577e-01,9.790e+02,9.490e+02,2.000e+03,4.851e-09,7.730e-09,4.228e-09,3.868e-09
1.000e+00,9.790e+02,9.490e+02,2.000e+03,1.244e-08,8.993e-09,1.068e-08,5.763e-09
1.166e+00,9.790e+02,9.490e+02,2.000e+03,2.314e-06,1.093e-07,2.277e-06,1.009e-07
1.359e+00,9.790e+02,9.490e+02,2.000e+03,2.380e-07,1.259e-08,1.647e-07,6.299e-09
1.585e+00,9.790e+02,9.490e+02,2.000e+03,2.178e-06,9.717e-08,1.630e-06,5.931e-08
1.848e+00,9.790e+02,9.490e+02,2.000e+03,5.588e-07,1.080e-07,3.314e-07,8.404e-08
2.154e+00,9.790e+02,9.490e+02,2.000e+03,1.927e-06,5.487e-08,1.889e-06,5.009e-08
2.512e+00,9.790e+02,9.490e+02,2.000e+03,1.424e-07,1.809e-08,5.793e-08,7.943e-09
2.929e+00,9.790e+02,9.490e+02,2.000e+03,2.303e-06,8.898e-08,1.597e-06,5.477e-08
3.415e+00,9.790e+02,9.490e+02,2.000e+03,4.985e-08,1.799e-09,2.312e-08,1.799e-09
3.981e+00,9.790e+02,9.490e+02,2.000e+03,4.188e-07,1.998e-08,1.792e-07,9.192e-09
4.642e+00,9.790e+02,9.490e+02,2.000e+03,2.877e-06,1.513e-07,2.342e-06,1.127e-07
5.412e+00,9.790e+02,9.490e+02,2.000e+03,1.005e-06,9.649e-08,6.895e-07,6.758e-08
6.310e+00,9.790e+02,9.490e+02,2.000e+03,3.452e-07,5.039e-09,1.557e-07,5.039e-09
7.356e+00,9.790e+02,9.490e+02,2.000e+03,4.341e-08,5.449e-09,2.965e-08,4.069e-09
8.577e+00,9.790e+02,9.490e+02,2.000e+03,4.378e-06,1.571e-07,2.488e-06,1.255e-07
